url,label
https://facebook.com,0
https://app.microsoft.com/docs/docs?id=74460&ref=6c06899175,0
https://metu.edu.tr,0
http://login.facebook-check.tk/facebook/confirm?id=48460&ref=0cdef6c9f8,1
https://api.google.com/reset?id=70431,0
https://app.wikipedia.org,0
http://session.secure.login.apple-signin.xyz/docs/signin/login,1
https://bankofamerica.com/verify/login/settings?id=16699&ref=7e8d2e1cd3,0
http://auth.mail.instagram-verify.ml/instagram/auth/confirm/session,1
http://auth.google-verify.ml/google/portal/auth?id=61754,1
https://www.apple.com/confirm/login,0
http://secure.secure.netflix-update.xyz/netflix/docs?id=94327&ref=4fa2d04c39,1
https://app.tubitak.gov.tr/verify/account?id=29259,0
http://74.14.23.67/whatsapp/cart/login?id=71744&ref=ce4aaea159,1
https://help.metu.edu.tr,0
https://www.netflix.com/settings?id=72560,0
http://26.145.81.12/billing?id=51996&ref=bd4fec3028,1
https://apple.com/home,0
https://github.com/auth/settings/reset?id=89309&ref=5d13ac2c61,0
http://id.auth.id.instagram-signin.ml/instagram/pay/billing/cart?id=33195&ref=9199d63dbb,1
http://verify.portal.microsoft-check.gq/microsoft/account?id=54107,1
http://session.apple-support.mov/apple/session/cart/settings,1
https://bankofamerica.com,0
https://zoom.us/pay/cart/confirm?id=90258,0
https://www.zoom.us,0
https://netflix.com,0
https://python.org/portal/portal,0
https://id.zoom.us,0
http://verify.login.login.google-signin.xyz/google/account/secure/auth?id=42811&ref=4ff3f8e33c,1
https://24.38.152.149/binance/login/confirm/login?id=8197,1
http://secure.facebook-update.cn/facebook/confirm/reset/confirm?id=38369&ref=d1097db0af,1
http://verify.whatsapp-signin.xyz/whatsapp/home?id=49238,1
https://app.bbc.co.uk/secure/pay,0
http://login.verify.mail.binance-verify.cn/binance/login/verify?id=60350&ref=f59ab017ff,1
https://help.openai.com,0
https://secure.zoom-update.ml/zoom/login/reset/pay?id=83819,1
http://221.144.71.199/amazon/cart/reset/login?id=6105,1
https://118.80.127.151/github/session?id=14061&ref=15c36106dd,1
https://help.github.com/home?id=34033,0
http://auth.session.whatsapp-secure.tk/whatsapp/secure/verify?id=76280,1
http://secure.microsoft-account.ga/microsoft/billing/signin?id=5531&ref=b6f63fcf17,1
https://apple.com/cart/auth,0
http://secure.auth.secure.google-update.rest/google/reset?id=13912,1
http://secure.amazon-login.ru/amazon/auth,1
http://login.mail.session.facebook-verify.mov/facebook/home/reset,1
http://auth.google-account.zip/google/portal/login?id=2586&ref=80352f2a80,1
https://apple.com/session/signin?id=17294,0
http://verify.secure.verify.netflix-signin.work/netflix/billing,1
https://id.wikipedia.org/session?id=8185,0
https://microsoft.com/verify,0
http://secure.apple-login.click/apple/signin/reset/cart?id=17249,1
https://bankofamerica.com/pay/settings?id=25908&ref=0f273fda32,0
https://github.com,0
https://apple.com/account,0
https://app.bankofamerica.com,0
http://session.login.binance-check.xyz/binance/portal,1
https://app.apple.com,0
https://binance.com/secure/portal/pay?id=98851,0
https://api.facebook.com,0
https://id.zoom.us/home/portal/settings?id=28311&ref=e357237fca,0
https://64.221.238.221/apple/portal?id=53997,1
https://tubitak.gov.tr,0
http://session.secure.github-secure.ml/github/session/settings?id=90961&ref=ac3a6061fd,1
https://metu.edu.tr,0
http://login.google-update.ga/google/reset,1
http://verify.auth.amazon-verify.club/amazon/docs/auth/verify?id=26173&ref=43f24dfdc6,1
https://wikipedia.org/portal?id=71687&ref=173f3d340a,0
http://secure.portal.mail.whatsapp-signin.cf/whatsapp/reset/verify,1
http://portal.mail.session.zoom-secure.mov/zoom/billing/session?id=46458&ref=a342dd99d9,1
https://google.com,0
http://auth.session.paypal-signin.work/paypal/verify/cart/cart,1
https://zoom.us,0
https://binance.com,0
http://secure.mail.auth.apple-secure.rest/apple/pay/cart/login?id=19315&ref=88dc5aa3a2,1
http://137.128.195.163/netflix/signin/cart?id=1923&ref=382388bb1c,1
http://login.auth.apple-verify.click/apple/confirm,1
http://secure.auth.netflix-support.ga/netflix/cart?id=67253,1
https://python.org/signin?id=63094,0
http://portal.secure.github-signin.ml/github/cart/confirm/home?id=79549&ref=5a67634eaa,1
http://portal.id.paypal-signin.ru/paypal/home/docs/billing,1
https://tubitak.gov.tr/cart?id=46254,0
http://mail.apple-login.zip/apple/billing/session?id=25224,1
http://auth.auth.id.instagram-support.rest/instagram/login/login?id=97726,1
https://www.python.org/portal/pay?id=4914&ref=a292b946a4,0
https://help.netflix.com,0
http://secure.login.session.apple-secure.gq/apple/docs/docs/session?id=52207,1
http://secure.paypal-account.ru/paypal/reset/verify/verify?id=57975&ref=6a59052803,1
https://app.netflix.com,0
http://portal.paypal-support.rest/paypal/confirm/confirm/home,1
http://31.189.122.136/microsoft/cart/docs/session?id=86427&ref=7094d20ccd,1
https://netflix.com,0
https://www.binance.com/reset/secure?id=79263,0
https://www.amazon.com/auth/cart,0
http://secure.verify.auth.netflix-verify.cf/netflix/settings/billing,1
http://verify.github-update.cn/session/pay/login?id=50861,1
https://python.org,0
https://app.tubitak.gov.tr/session?id=43653,0
https://api.amazon.com,0
http://login.auth.amazon-check.cn/amazon/session/confirm?id=46571,1
http://secure.mail.mail.microsoft-signin.tk/microsoft/reset?id=57188,1
http://login.session.amazon-login.club/amazon/verify/billing/auth,1
https://python.org/confirm/home?id=65135,0
https://app.python.org,0
https://www.bbc.co.uk,0
https://microsoft.com/secure?id=52389,0
https://api.openai.com/confirm/account,0
http://id.portal.github-verify.cn/github/session?id=26446&ref=72b3695226,1
http://mail.paypal-account.ru/paypal/billing/verify,1
https://auth.mail.auth.binance-verify.ml/binance/verify/secure/settings?id=37737&ref=3c89420ad7,1
https://help.zoom.us/verify/portal,0
https://btk.gov.tr/billing/home/signin?id=76835&ref=5a516b3919,0
http://portal.secure.paypal-secure.ru/paypal/settings/confirm,1
http://241.173.181.144/netflix/portal/account,1
https://python.org,0
http://portal.auth.facebook-verify.work/facebook/auth/pay/cart,1
https://facebook.com/settings/billing/reset?id=72251&ref=5385340fb5,0
https://tubitak.gov.tr/signin/billing/settings,0
https://microsoft.com,0
http://184.138.73.203/paypal/cart/pay/login,1
http://session.portal.facebook-support.zip/facebook/signin/home?id=30659,1
http://secure.login.session.apple-account.gq/apple/signin?id=49579&ref=15aaf80ffc,1
http://login.github-check.zip/github/pay/billing?id=68218,1
http://secure.auth.verify.instagram-account.ru/instagram/settings/login/portal?id=35353,1
http://id.netflix-check.click/auth/session,1
http://session.login.session.paypal-signin.ru/paypal/verify/confirm,1
http://auth.mail.binance-secure.gq/binance/confirm/verify?id=14879&ref=e880182bf1,1
https://binance.com/signin?id=66362&ref=426bc00a02,0
https://zoom.us,0
https://openai.com,0
https://tubitak.gov.tr,0
https://python.org,0
http://portal.session.netflix-account.zip/netflix/auth?id=39918,1
http://secure.instagram-check.click/instagram/secure,1
http://session.portal.session.instagram-signin.ml/instagram/auth?id=29784,1
http://auth.verify.login.netflix-account.cf/netflix/docs?id=58655,1
http://mail.portal.mail.apple-verify.zip/docs/session,1
http://session.amazon-check.mov/amazon/reset/cart/confirm?id=59293,1
https://secure.github-secure.mov/github/portal,1
https://metu.edu.tr,0
https://app.wikipedia.org/portal/account?id=24181&ref=4ba8b3c6e4,0
http://login.mail.binance-support.club/binance/login/portal?id=4666&ref=5e2653f148,1
http://id.session.id.amazon-update.click/session?id=9294&ref=e446d2d2a3,1
https://229.11.243.143/confirm?id=34265&ref=360017a885,1
http://verify.google-secure.gq/google/portal?id=41949,1
https://id.openai.com,0
https://app.github.com/session/secure/login?id=36267&ref=81c7964b77,0
https://help.zoom.us,0
https://www.netflix.com,0
https://github.com,0
http://portal.mail.portal.amazon-secure.cf/amazon/home?id=55595,1
https://amazon.com/confirm/home/secure?id=27863,0
https://app.netflix.com,0
http://auth.apple-signin.ru/apple/portal/secure?id=89845&ref=956db2a7f1,1
http://96.42.181.180/zoom/settings/signin?id=3102,1
http://176.96.8.72/netflix/docs,1
https://wikipedia.org,0
https://api.metu.edu.tr,0
https://help.metu.edu.tr/login/reset,0
https://api.chase.com,0
http://secure.session.login.github-update.ga/github/auth,1
https://zoom.us/docs?id=12873&ref=8706bbed8c,0
https://facebook.com,0
http://secure.session.mail.amazon-check.gq/amazon/session/pay,1
http://portal.github-check.tk/session/secure/login,1
